,classification_id,user_id,workflow_id,annotations,subject_ids,original_annotations
573,388732082,2394958,20494,compact,71287207,compact
574,388732082,2394958,20494,isolated,71287207, isolated
575,388732082,2394958,20494,counterpart,71287207, no counterpart
576,388732125,2394958,20494,lobe adjacent,71287118,lobe of adjacent source
577,388732125,2394958,20494,complex,71287118, complex
578,388732125,2394958,20494,extended,71287118, extended
579,388732228,2394958,20494,possible lobe,71287169,possible lobe
580,388732228,2394958,20494,compact,71287169, compact
581,388732228,2394958,20494,bright neighbour,71287169, bright neighbour
582,388732228,2394958,20494,counterpart,71287169, no counterpart
583,388732325,2394958,20494,bright,71287077,bright
584,388732325,2394958,20494,isolated,71287077, isolated
585,388732325,2394958,20494,extended,71287077, extended
586,388732325,2394958,20494,clear counterpart,71287077, clear counterpart
587,388732359,2394958,20494,compact,71287150,compact
588,388732359,2394958,20494,isolated,71287150, isolated
589,388732359,2394958,20494,clear counterpart,71287150, clear counterpart
590,388732440,2394958,20494,faint,71287069,faint
591,388732440,2394958,20494,compact,71287069, compact
592,388732440,2394958,20494,isolated,71287069, isolated
593,388732440,2394958,20494,clear counterpart,71287069, clear counterpart
594,388732440,2394958,20494,star quasar,71287069, star or quasar
595,388732487,2394958,20494,lobe adjacent,71287146,lobe of adjacent source
596,388732487,2394958,20494,complex,71287146, complex
597,388732487,2394958,20494,extended,71287146, extended
598,388732536,2394958,20494,lobe jet adjacent,71287274,lobe or jet of adjacent source
599,388732599,2394958,20494,jet adjacent,71287143,jet of adjacent source
600,388732599,2394958,20494,complex,71287143, complex
601,388732599,2394958,20494,extended,71287143, extended
602,388732715,2394958,20494,lobe,71287203,lobe
603,388732715,2394958,20494,adjacent companion brighter lobe,71287203, adjacent to companion brighter lobe
604,388732715,2394958,20494,counterpart,71287203, no counterpart
605,388732786,2394958,20494,lobe jet adjacent,71287211,lobe or jet of adjacent source
606,388732786,2394958,20494,faint,71287211, faint
607,388732786,2394958,20494,extended,71287211, extended
608,388732844,2394958,20494,bright,71287025,bright
609,388732844,2394958,20494,extended,71287025, extended
610,388732844,2394958,20494,counterpart,71287025, no counterpart
611,388732916,2394958,20494,faint,71287183,faint
612,388732916,2394958,20494,noisy,71287183, noisy
613,388732916,2394958,20494,isolated,71287183, isolated
614,388732916,2394958,20494,compact,71287183, compact
615,388732916,2394958,20494,clear counterpart,71287183, clear counterpart
616,388733037,2394958,20494,faint,71287099,faint
617,388733037,2394958,20494,noisy,71287099, noisy
618,388733037,2394958,20494,compact,71287099, compact
619,388733037,2394958,20494,possible association neighbouring component,71287099, possible association with neighbouring component
620,388733107,2394958,20494,faint,71287012,faint
621,388733107,2394958,20494,slightly extended,71287012, slightly extended
622,388733107,2394958,20494,isolated,71287012, isolated
623,388733107,2394958,20494,clear counterpart,71287012, clear counterpart
624,388733172,2394958,20494,bright,71287285,bright
625,388733172,2394958,20494,slightly extended,71287285, slightly extended
626,388733172,2394958,20494,clear counterpart,71287285, clear counterpart
627,388733239,2394958,20494,lobe adjacent,71287246,lobe of adjacent source
628,388733239,2394958,20494,extended,71287246, extended
629,388733239,2394958,20494,complex,71287246, complex
630,388733385,2394958,20494,compact,71287081,compact
631,388733385,2394958,20494,counterpart,71287081, no counterpart
632,388733385,2394958,20494,possible association neighbouring component,71287081, possible association with neighbouring component
633,388733451,2394958,20494,faint,71287210,faint
634,388733451,2394958,20494,noisy,71287210, noisy
635,388733451,2394958,20494,slightly extended,71287210, slightly extended
636,388733451,2394958,20494,counterpart,71287210, no counterpart
637,388733624,2394958,20494,isolated,71287194,isolated
638,388733624,2394958,20494,core,71287194, core
639,388733624,2394958,20494,jets right angles,71287194, two jets at right angles
640,388733624,2394958,20494,clear counterpart,71287194, clear counterpart
641,388733690,2394958,20494,isolated,71287024,isolated
642,388733690,2394958,20494,bright,71287024, bright
643,388733690,2394958,20494,complex,71287024, complex
644,388733690,2394958,20494,clear counterpart,71287024, clear counterpart
645,388733748,2394958,20494,faint,71287018,faint
646,388733748,2394958,20494,compact,71287018, compact
647,388733748,2394958,20494,isolated,71287018, isolated
648,388733748,2394958,20494,clear counterpart,71287018, clear counterpart
649,388733832,2394958,20494,faint,71287289,faint
650,388733832,2394958,20494,slightly extended,71287289, slightly extended
651,388733832,2394958,20494,isolated,71287289, isolated
652,388733832,2394958,20494,ambiguous counterpart,71287289, ambiguous counterpart
653,388733880,2394958,20494,bright,71287139,bright
654,388733880,2394958,20494,extended,71287139, extended
655,388733880,2394958,20494,counterpart,71287139, no counterpart
656,388733961,2394958,20494,complex,71287134,complex
657,388733961,2394958,20494,extended,71287134, extended
658,388733961,2394958,20494,possible lobe adjacent,71287134, possible lobe of adjacent source
659,388733961,2394958,20494,possible counterpart,71287134, possible counterpart
660,388734059,2394958,20494,double lobe,71287029,double lobe source
661,388734059,2394958,20494,complex,71287029, complex
662,388734059,2394958,20494,extended,71287029, extended
663,388734059,2394958,20494,clear counterpart,71287029, clear counterpart
664,388734103,2394958,20494,isolated,71287206,isolated
665,388734103,2394958,20494,extended,71287206, extended
666,388734103,2394958,20494,possible counterpart,71287206, possible counterpart
667,388734160,2394958,20494,complex,71287214,complex
668,388734160,2394958,20494,extended,71287214, extended
669,388734160,2394958,20494,possible lobe adjacent,71287214, possible lobe of adjacent source
670,388734160,2394958,20494,counterpart,71287214, no counterpart
671,388734196,2394958,20494,isolated,71287066,isolated
672,388734196,2394958,20494,extended,71287066, extended
673,388734196,2394958,20494,counterpart,71287066, no counterpart
674,388734330,2394958,20494,double lobe system,71287286,double lobe system
675,388734330,2394958,20494,clear counterpart,71287286, clear counterpart
676,388734436,2394958,20494,lobe double lobe system,71287257,lobe of double lobe system
677,388734436,2394958,20494,extended,71287257, extended
678,388734436,2394958,20494,counterpart,71287257, no counterpart
679,388734542,2394958,20494,lobe double lobe system,71287102,lobe of double lobe system
680,388734542,2394958,20494,extended,71287102, extended
681,388734542,2394958,20494,clear counterpart,71287102, clear counterpart
682,388734656,2394958,20494,bright,71287096,bright
683,388734656,2394958,20494,isolated,71287096, isolated
684,388734656,2394958,20494,extended,71287096, extended
685,388734656,2394958,20494,counterpart,71287096, no counterpart
686,388734755,2394958,20494,jet lobe neighbour component,71287191,jet or lobe of neighbour component
687,388734755,2394958,20494,extended,71287191, extended
688,388734755,2394958,20494,complex,71287191, complex
689,388734755,2394958,20494,ambiguous counterpart,71287191, ambiguous counterpart
690,388734918,2394958,20494,possible lobe neighbour component,71287080,possible lobe of neighbour component
691,388734918,2394958,20494,complex,71287080, complex
692,388734918,2394958,20494,extended,71287080, extended
693,388734918,2394958,20494,counterpart,71287080, no counterpart
694,388734984,2394958,20494,compact,71287007,compact
695,388734984,2394958,20494,isolated,71287007, isolated
696,388734984,2394958,20494,clear counterpart,71287007, clear counterpart
697,388735134,2394958,20494,bright,71287219,bright
698,388735134,2394958,20494,extended,71287219, extended
699,388735134,2394958,20494,possible jets,71287219, possible jets
700,388735134,2394958,20494,faint ambiguous counterpart,71287219, faint ambiguous counterpart
701,388735231,2394958,20494,bright,71287138,bright
702,388735231,2394958,20494,extended,71287138, extended
703,388735231,2394958,20494,complex,71287138, complex
704,388735231,2394958,20494,jet adjacent neighbour component,71287138, jet of adjacent neighbour component
705,388735231,2394958,20494,ambiguous counterpart,71287138, ambiguous counterpart
706,388735404,2394958,20494,bright,71287187,bright
707,388735404,2394958,20494,jets bent sharply,71287187, two jets bent sharply
708,388735404,2394958,20494,complex,71287187, complex
709,388735404,2394958,20494,extended,71287187, extended
710,388735404,2394958,20494,counterpart,71287187, no counterpart
711,388735761,2394958,20494,faint,71287037,faint
712,388735761,2394958,20494,noisy,71287037, noisy
713,388735761,2394958,20494,possible jet neighbour component,71287037, possible jet of neighbour component
714,388735761,2394958,20494,counterpart,71287037, no counterpart
715,388735910,2394958,20494,faint,71287089,faint
716,388735910,2394958,20494,noisy,71287089, noisy
717,388735910,2394958,20494,extended,71287089, extended
718,388735910,2394958,20494,complex,71287089, complex
719,388735910,2394958,20494,clear counterpart,71287089, clear counterpart
720,388735910,2394958,20494,core bright extended spiral,71287089, core of bright extended spiral galaxy
721,388735972,2394958,20494,faint,71287283,faint
722,388735972,2394958,20494,noisy,71287283, noisy
723,388735972,2394958,20494,slightly extended,71287283, slightly extended
724,388735972,2394958,20494,counterpart,71287283, no counterpart
725,388736020,2394958,20494,isolated,71287016,isolated
726,388736020,2394958,20494,compact,71287016, compact
727,388736020,2394958,20494,counterpart,71287016, no counterpart
728,388736152,2394958,20494,bright,71287161,bright
729,388736152,2394958,20494,complex,71287161, complex
730,388736152,2394958,20494,extended,71287161, extended
731,388736152,2394958,20494,possible lobe neighbour component,71287161, possible lobe of neighbour component
732,388736152,2394958,20494,counterpart,71287161, no counterpart
733,388736288,2394958,20494,lobe neighbour component,71287001,lobe of neighbour component
734,388736288,2394958,20494,bright,71287001, bright
735,388736288,2394958,20494,extended,71287001, extended
736,388736288,2394958,20494,complex,71287001, complex
737,388736288,2394958,20494,counterpart,71287001, no counterpart
738,388736346,2394958,20494,isolated,71287167,isolated
739,388736346,2394958,20494,slightly extended,71287167, slightly extended
740,388736346,2394958,20494,counterpart,71287167, no counterpart
741,388736378,2394958,20494,faint,71287116,faint
742,388736378,2394958,20494,compact,71287116, compact
743,388736378,2394958,20494,isolated,71287116, isolated
744,388736378,2394958,20494,clear counterpart,71287116, clear counterpart
745,388736409,2394958,20494,compact,71287120,compact
746,388736409,2394958,20494,isolated,71287120, isolated
747,388736409,2394958,20494,clear counterpart,71287120, clear counterpart
748,388736458,2394958,20494,isolated,71287130,isolated
749,388736458,2394958,20494,slightly extended,71287130, slightly extended
750,388736458,2394958,20494,clear counterpart,71287130, clear counterpart
751,388736794,2394958,20494,core lobe,71287136,core or lobe
752,388736794,2394958,20494,complex,71287136, complex
753,388736794,2394958,20494,extended,71287136, extended
754,388736794,2394958,20494,ambiguous counterpart,71287136, ambiguous counterpart
755,388736938,2394958,20494,bright,71287002,bright
756,388736938,2394958,20494,complex,71287002, complex
757,388736938,2394958,20494,extended,71287002, extended
758,388736938,2394958,20494,possible association neighbour components,71287002, possible association with neighbour components
759,388736938,2394958,20494,counterpart,71287002, no counterpart
760,388736985,2394958,20494,compact,71287153,compact
761,388736985,2394958,20494,isolated,71287153, isolated
762,388736985,2394958,20494,counterpart,71287153, no counterpart
763,388737098,2394958,20494,extended,71287027,extended
764,388737098,2394958,20494,complex,71287027, complex
765,388737098,2394958,20494,faint,71287027, faint
766,388737098,2394958,20494,possible association neighbour component,71287027, possible association with neighbour component
767,388737098,2394958,20494,counterpart,71287027, no counterpart
768,388737196,2394958,20494,bright,71287250,bright
769,388737196,2394958,20494,extended,71287250, extended
